vase_color,random_task_rt,rel,flower_color,random_task_success,language,confidance_answer,sub,prolific_id,confidance_rt,surprised_irrelevant_rt,date_timestamp,surprised_irrelevant_success,date,relevant_rt,relevant_success,exp_phase
orange,,vase,lightblue,,English,,834539,5e9a162fc140d109fe1a4618,,,2025-05-05_12h18.32.551,,2025-05-05,0.8953000000119218,1,train
purple,,vase,red,,English,,834539,5e9a162fc140d109fe1a4618,,,2025-05-05_12h18.32.551,,2025-05-05,0.5657000000029804,1,train
purple,,vase,red,,English,,834539,5e9a162fc140d109fe1a4618,,,2025-05-05_12h18.32.551,,2025-05-05,0.43299999999999983,1,train
orange,,vase,yellow,,English,,834539,5e9a162fc140d109fe1a4618,,,2025-05-05_12h18.32.551,,2025-05-05,0.49979999999701974,1,train
purple,,vase,lightblue,,English,Memory,834539,5e9a162fc140d109fe1a4618,3.364700000002969,,2025-05-05_12h18.32.551,,2025-05-05,0.46489999999106146,1,trial
orange,,vase,green,,English,,834539,5e9a162fc140d109fe1a4618,,,2025-05-05_12h18.32.551,,2025-05-05,0.46699999999999875,1,trial
orange,,vase,green,,English,,834539,5e9a162fc140d109fe1a4618,,,2025-05-05_12h18.32.551,,2025-05-05,1.1667000000029901,1,trial
deepblue,,vase,green,,English,,834539,5e9a162fc140d109fe1a4618,,,2025-05-05_12h18.32.551,,2025-05-05,0.3327999999970217,1,trial
deepblue,,vase,red,,English,Memory,834539,5e9a162fc140d109fe1a4618,1.1336999999880817,,2025-05-05_12h18.32.551,,2025-05-05,0.31590000000595353,1,trial
deepblue,,vase,red,,English,,834539,5e9a162fc140d109fe1a4618,,,2025-05-05_12h18.32.551,,2025-05-05,0.3170000000000073,1,trial
deepblue,,vase,yellow,,English,,834539,5e9a162fc140d109fe1a4618,,,2025-05-05_12h18.32.551,,2025-05-05,0.39909999999403567,1,trial
green,,vase,yellow,,English,Memory,834539,5e9a162fc140d109fe1a4618,0.6326000000089351,,2025-05-05_12h18.32.551,,2025-05-05,0.46649999999999636,1,trial
green,,vase,red,,English,,834539,5e9a162fc140d109fe1a4618,,,2025-05-05_12h18.32.551,,2025-05-05,0.29949999999999477,1,trial
purple,,vase,red,,English,,834539,5e9a162fc140d109fe1a4618,,,2025-05-05_12h18.32.551,,2025-05-05,0.5664000000059559,1,trial
orange,,vase,green,,English,,834539,5e9a162fc140d109fe1a4618,,,2025-05-05_12h18.32.551,,2025-05-05,0.29949999999999477,1,trial
