vase_color,random_task_rt,rel,flower_color,random_task_success,language,confidance_answer,sub,prolific_id,confidance_rt,surprised_irrelevant_rt,date_timestamp,surprised_irrelevant_success,date,relevant_rt,relevant_success,exp_phase
deepblue,,flower,red,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,5.665499999999994,1,train
purple,,flower,lightblue,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,3.899000000000001,0,train
orange,,flower,green,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,2.198799999952314,1,train
green,,flower,lightblue,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.517300000071529,0,train
orange,,flower,yellow,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,3.3486000000238363,0,train
purple,,flower,red,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,4.803299999952316,1,train
deepblue,,flower,red,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.6838999999761484,1,train
purple,,flower,green,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.7860000000000014,1,train
purple,,flower,lightblue,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.2334999999999923,1,train
orange,,flower,green,,English,Memory,25928,67e4c4b8c49f4b9a84e4c155,6.918100000023827,,2025-05-05_02h51.42.791,,2025-05-05,1.494199999928469,1,trial
purple,,flower,green,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.8748999999761509,1,trial
orange,,flower,yellow,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,3.2836000000238244,1,trial
orange,,flower,yellow,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.102399999976143,1,trial
green,,flower,yellow,,English,Memory,25928,67e4c4b8c49f4b9a84e4c155,1.9011000000238596,,2025-05-05_02h51.42.791,,2025-05-05,1.2355000000000018,1,trial
orange,,flower,yellow,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.2381000000238487,1,trial
green,,flower,red,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.338499999999982,1,trial
purple,,flower,red,,English,Memory,25928,67e4c4b8c49f4b9a84e4c155,1.8340999999046232,,2025-05-05_02h51.42.791,,2025-05-05,1.1012999999523174,1,trial
green,,flower,yellow,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.101300000071518,1,trial
deepblue,,flower,red,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.3837999999523163,1,trial
purple,,flower,lightblue,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.3825999999046132,1,trial
deepblue,,flower,yellow,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.3177000000476937,1,trial
orange,,flower,yellow,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,0.798199999928471,1,trial
deepblue,,flower,red,,English,Memory,25928,67e4c4b8c49f4b9a84e4c155,1.8681999999284926,,2025-05-05_02h51.42.791,,2025-05-05,1.14930000007152,1,trial
purple,,flower,lightblue,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.369600000023837,1,trial
green,,flower,lightblue,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.0742999999523306,1,trial
deepblue,,flower,red,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.532999999999987,1,trial
orange,,flower,lightblue,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,3.869499999999988,0,trial
orange,,flower,green,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.4492000000476821,1,trial
deepblue,,flower,green,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,0.7991000000238841,1,trial
orange,,flower,green,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,0.7656000000238237,1,trial
deepblue,3.848700000047643,flower,yellow,1,English,Memory,25928,67e4c4b8c49f4b9a84e4c155,2.347799999952315,,2025-05-05_02h51.42.791,,2025-05-05,5.978600000023789,0,trial
green,,flower,red,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.3018999999761718,1,trial
green,,flower,red,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,0.7343000000715278,1,trial
purple,,flower,lightblue,,English,Memory,25928,67e4c4b8c49f4b9a84e4c155,1.8156999999284835,,2025-05-05_02h51.42.791,,2025-05-05,1.4680000000000177,1,trial
orange,,flower,lightblue,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.39910000002385,1,trial
purple,,flower,red,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.214700000047685,1,trial
orange,,flower,lightblue,,English,Memory,25928,67e4c4b8c49f4b9a84e4c155,1.6940000000000168,,2025-05-05_02h51.42.791,,2025-05-05,1.7078000000715292,0,trial
orange,,flower,green,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.4976000000238514,1,trial
purple,,flower,lightblue,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.3347000000476896,1,trial
green,,flower,yellow,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.2373000000715138,1,trial
deepblue,,flower,yellow,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,0.9031000000238123,1,trial
purple,,flower,green,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.5168000000715551,1,trial
purple,,flower,green,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,0.9238000000715374,1,trial
deepblue,,flower,red,,English,Memory,25928,67e4c4b8c49f4b9a84e4c155,2.1655000000000086,,2025-05-05_02h51.42.791,,2025-05-05,1.4816000000238887,1,trial
green,,flower,lightblue,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.0858000000715151,1,trial
green,,flower,lightblue,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,0.8883999999761159,1,trial
deepblue,,flower,green,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.201899999976149,1,trial
deepblue,,flower,green,,English,Memory,25928,67e4c4b8c49f4b9a84e4c155,2.1718999999761195,,2025-05-05_02h51.42.791,,2025-05-05,0.8307000000476705,1,trial
orange,,flower,lightblue,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.3357999999523145,1,trial
purple,,flower,red,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,1.2644999999999982,1,trial
purple,,flower,red,,English,,25928,67e4c4b8c49f4b9a84e4c155,,,2025-05-05_02h51.42.791,,2025-05-05,0.8978999999761754,1,trial
deepblue,,vase,green,,English,Intuition,25928,67e4c4b8c49f4b9a84e4c155,4.593999999999994,5.0885000000000105,2025-05-05_02h51.42.791,0,2025-05-05,4.427200000047662,1,surprise
purple,,vase,red,,English,Memory,25928,67e4c4b8c49f4b9a84e4c155,3.3108999999761295,1.2364999999999782,2025-05-05_02h51.42.791,1,2025-05-05,3.0811000000238664,0,surprise
deepblue,,vase,green,,English,Intuition,25928,67e4c4b8c49f4b9a84e4c155,2.458799999952305,6.869500000000016,2025-05-05_02h51.42.791,0,2025-05-05,3.718999999999994,1,surprise
orange,,vase,green,,English,Memory,25928,67e4c4b8c49f4b9a84e4c155,1.88149999999996,1.8841000000238637,2025-05-05_02h51.42.791,1,2025-05-05,2.7779000000953715,1,surprise
